LncRNA name,Cancer name,Methods,Expression pattern,Pubmed ID,Remarks,No. of Transcript variants,NCBI Reference Number,Total No. of PQS,No. of 2G PQS,No. of 3G PQS,No. of 4G PQS,RefSeq status,aka,"G4 Hunter, thres:0.9 TOTAL PQS","G4 Hunter, thres:0.9 2G PQS","G4 Hunter, thres:0.9 3G PQS","G4 Hunter, thres:0.9 4G PQS","G4 Hunter, thres:1.4 TOTAL PQS","G4 Hunter, thres:1.4 2G PQS","G4 Hunter, thres:1.4 3G PQS","G4 Hunter, thres:1.4 4G PQS"
PVT1,Pancreatic Ductal Adenocarcinoma,"qPCR, Western blot, RIP, Luciferase reporter assay etc",up-regulated,32201527.0,"Also Known As: LINC00079; MIR1204HG; NCRNA00079; onco-lncRNA-100

Some (older) PVT1 splice variant 1, 2, 3, 4, 5 and 6 lncRNA ""lncRNA"" ncRNA (complete sequence-MG562504.1, MG562505.1, MG562506.1, MG562507.1, MG562508.1 and MG562509.1 respectively; note=""alternatively spliced) with PQS-10, 8, 9, 8, 8, 7 (2G) respectively were also there in result.

Some (older, not checked for PQS) PVT1 lncRNA ""lncRNA"" ncRNA (partial sequence-KY887488.1) was also there in result.",1, PVT1,14,,,,REVIEWED,"Pvt1 oncogene;NCRNA00079;LINC00079;onco-lncRNA-100;MIR1204HG;non-protein coding RNA 79;long intergenic non-protein coding RNA 79;MIR1204, MIR1205, MIR1206 and MIR1207 host gene;plasmacytoma variant translocation 1;pvt-1 (murine) oncogene homolog, MYC activator;Pvt1 oncogene homolog (mouse);Pvt1 oncogene (non-protein coding);CXCR4/PVT1 fusion;HIST1H2BD/PVT1 fusion;MIR1204, MIR1205, MIR1206 and MIR1207 host;Oncogene PVT-1 (MYC activator);PVT1/CASC8 fusion;PVT1/CCDC26 fusion;PVT1/IFRD1 fusion;PVT1/IRF2BP2 fusion;PVT1/LINC00824 fusion;PVT1/MYC fusion;PVT1/NFIL3 fusion;PVT1/NSMCE2 fusion;PVT1/SPRY2 fusion;PVT1/UBB fusion;RP11-89K10/PVT1 fusion;PVT1;HSALNG0068494;HSALNG0068477;NONHSAG051258.2;HSALNG0068505;HSALNG0068503;HSALNG0068496;HSALNG0068488",,,,,,,,
PVT1,Intraductal Papillary Mucinous Neoplasms Of The Pancreas,qPCR etc.,differential expression,28874676.0,"Also Known As: LINC00079; MIR1204HG; NCRNA00079; onco-lncRNA-100

Some (older) PVT1 splice variant 1, 2, 3, 4, 5 and 6 lncRNA ""lncRNA"" ncRNA (complete sequence-MG562504.1, MG562505.1, MG562506.1, MG562507.1, MG562508.1 and MG562509.1 respectively; note=""alternatively spliced) with PQS-10, 8, 9, 8, 8, 7 (2G) respectively were also there in result.

Some (older, not checked for PQS) PVT1 lncRNA ""lncRNA"" ncRNA (partial sequence-KY887488.1) was also there in result.",1, PVT1,14,,,,REVIEWED,"Pvt1 oncogene;NCRNA00079;LINC00079;onco-lncRNA-100;MIR1204HG;non-protein coding RNA 79;long intergenic non-protein coding RNA 79;MIR1204, MIR1205, MIR1206 and MIR1207 host gene;plasmacytoma variant translocation 1;pvt-1 (murine) oncogene homolog, MYC activator;Pvt1 oncogene homolog (mouse);Pvt1 oncogene (non-protein coding);CXCR4/PVT1 fusion;HIST1H2BD/PVT1 fusion;MIR1204, MIR1205, MIR1206 and MIR1207 host;Oncogene PVT-1 (MYC activator);PVT1/CASC8 fusion;PVT1/CCDC26 fusion;PVT1/IFRD1 fusion;PVT1/IRF2BP2 fusion;PVT1/LINC00824 fusion;PVT1/MYC fusion;PVT1/NFIL3 fusion;PVT1/NSMCE2 fusion;PVT1/SPRY2 fusion;PVT1/UBB fusion;RP11-89K10/PVT1 fusion;PVT1;HSALNG0068494;HSALNG0068477;NONHSAG051258.2;HSALNG0068505;HSALNG0068503;HSALNG0068496;HSALNG0068488",,,,,,,,
PVT1,Pancreatic Cancer,qPCR etc.,up-regulated,27028998.0,"Also Known As: LINC00079; MIR1204HG; NCRNA00079; onco-lncRNA-100

Some (older) PVT1 splice variant 1, 2, 3, 4, 5 and 6 lncRNA ""lncRNA"" ncRNA (complete sequence-MG562504.1, MG562505.1, MG562506.1, MG562507.1, MG562508.1 and MG562509.1 respectively; note=""alternatively spliced) with PQS-10, 8, 9, 8, 8, 7 (2G) respectively were also there in result.

Some (older, not checked for PQS) PVT1 lncRNA ""lncRNA"" ncRNA (partial sequence-KY887488.1) was also there in result.",1, PVT1,14,,,,REVIEWED,"Pvt1 oncogene;NCRNA00079;LINC00079;onco-lncRNA-100;MIR1204HG;non-protein coding RNA 79;long intergenic non-protein coding RNA 79;MIR1204, MIR1205, MIR1206 and MIR1207 host gene;plasmacytoma variant translocation 1;pvt-1 (murine) oncogene homolog, MYC activator;Pvt1 oncogene homolog (mouse);Pvt1 oncogene (non-protein coding);CXCR4/PVT1 fusion;HIST1H2BD/PVT1 fusion;MIR1204, MIR1205, MIR1206 and MIR1207 host;Oncogene PVT-1 (MYC activator);PVT1/CASC8 fusion;PVT1/CCDC26 fusion;PVT1/IFRD1 fusion;PVT1/IRF2BP2 fusion;PVT1/LINC00824 fusion;PVT1/MYC fusion;PVT1/NFIL3 fusion;PVT1/NSMCE2 fusion;PVT1/SPRY2 fusion;PVT1/UBB fusion;RP11-89K10/PVT1 fusion;PVT1;HSALNG0068494;HSALNG0068477;NONHSAG051258.2;HSALNG0068505;HSALNG0068503;HSALNG0068496;HSALNG0068488",,,,,,,,
PVT1,Pancreatic Ductal Adenocarcinoma,qPCR etc.,up-regulated,25668599.0,"Also Known As: LINC00079; MIR1204HG; NCRNA00079; onco-lncRNA-100

Some (older) PVT1 splice variant 1, 2, 3, 4, 5 and 6 lncRNA ""lncRNA"" ncRNA (complete sequence-MG562504.1, MG562505.1, MG562506.1, MG562507.1, MG562508.1 and MG562509.1 respectively; note=""alternatively spliced) with PQS-10, 8, 9, 8, 8, 7 (2G) respectively were also there in result.

Some (older, not checked for PQS) PVT1 lncRNA ""lncRNA"" ncRNA (partial sequence-KY887488.1) was also there in result.",1, PVT1,14,,,,REVIEWED,"Pvt1 oncogene;NCRNA00079;LINC00079;onco-lncRNA-100;MIR1204HG;non-protein coding RNA 79;long intergenic non-protein coding RNA 79;MIR1204, MIR1205, MIR1206 and MIR1207 host gene;plasmacytoma variant translocation 1;pvt-1 (murine) oncogene homolog, MYC activator;Pvt1 oncogene homolog (mouse);Pvt1 oncogene (non-protein coding);CXCR4/PVT1 fusion;HIST1H2BD/PVT1 fusion;MIR1204, MIR1205, MIR1206 and MIR1207 host;Oncogene PVT-1 (MYC activator);PVT1/CASC8 fusion;PVT1/CCDC26 fusion;PVT1/IFRD1 fusion;PVT1/IRF2BP2 fusion;PVT1/LINC00824 fusion;PVT1/MYC fusion;PVT1/NFIL3 fusion;PVT1/NSMCE2 fusion;PVT1/SPRY2 fusion;PVT1/UBB fusion;RP11-89K10/PVT1 fusion;PVT1;HSALNG0068494;HSALNG0068477;NONHSAG051258.2;HSALNG0068505;HSALNG0068503;HSALNG0068496;HSALNG0068488",,,,,,,,
PVT1,Pancreatic Cancer,"qPCR, Western blot etc.",up-regulated,29048549.0,"Also Known As: LINC00079; MIR1204HG; NCRNA00079; onco-lncRNA-100

Some (older) PVT1 splice variant 1, 2, 3, 4, 5 and 6 lncRNA ""lncRNA"" ncRNA (complete sequence-MG562504.1, MG562505.1, MG562506.1, MG562507.1, MG562508.1 and MG562509.1 respectively; note=""alternatively spliced) with PQS-10, 8, 9, 8, 8, 7 (2G) respectively were also there in result.

Some (older, not checked for PQS) PVT1 lncRNA ""lncRNA"" ncRNA (partial sequence-KY887488.1) was also there in result.",1, PVT1,14,,,,REVIEWED,"Pvt1 oncogene;NCRNA00079;LINC00079;onco-lncRNA-100;MIR1204HG;non-protein coding RNA 79;long intergenic non-protein coding RNA 79;MIR1204, MIR1205, MIR1206 and MIR1207 host gene;plasmacytoma variant translocation 1;pvt-1 (murine) oncogene homolog, MYC activator;Pvt1 oncogene homolog (mouse);Pvt1 oncogene (non-protein coding);CXCR4/PVT1 fusion;HIST1H2BD/PVT1 fusion;MIR1204, MIR1205, MIR1206 and MIR1207 host;Oncogene PVT-1 (MYC activator);PVT1/CASC8 fusion;PVT1/CCDC26 fusion;PVT1/IFRD1 fusion;PVT1/IRF2BP2 fusion;PVT1/LINC00824 fusion;PVT1/MYC fusion;PVT1/NFIL3 fusion;PVT1/NSMCE2 fusion;PVT1/SPRY2 fusion;PVT1/UBB fusion;RP11-89K10/PVT1 fusion;PVT1;HSALNG0068494;HSALNG0068477;NONHSAG051258.2;HSALNG0068505;HSALNG0068503;HSALNG0068496;HSALNG0068488",,,,,,,,
PVT1,Pancreatic Cancer,qPCR etc.,up-regulated,21316338.0,"Also Known As: LINC00079; MIR1204HG; NCRNA00079; onco-lncRNA-100

Some (older) PVT1 splice variant 1, 2, 3, 4, 5 and 6 lncRNA ""lncRNA"" ncRNA (complete sequence-MG562504.1, MG562505.1, MG562506.1, MG562507.1, MG562508.1 and MG562509.1 respectively; note=""alternatively spliced) with PQS-10, 8, 9, 8, 8, 7 (2G) respectively were also there in result.

Some (older, not checked for PQS) PVT1 lncRNA ""lncRNA"" ncRNA (partial sequence-KY887488.1) was also there in result.",1, PVT1,14,,,,REVIEWED,"Pvt1 oncogene;NCRNA00079;LINC00079;onco-lncRNA-100;MIR1204HG;non-protein coding RNA 79;long intergenic non-protein coding RNA 79;MIR1204, MIR1205, MIR1206 and MIR1207 host gene;plasmacytoma variant translocation 1;pvt-1 (murine) oncogene homolog, MYC activator;Pvt1 oncogene homolog (mouse);Pvt1 oncogene (non-protein coding);CXCR4/PVT1 fusion;HIST1H2BD/PVT1 fusion;MIR1204, MIR1205, MIR1206 and MIR1207 host;Oncogene PVT-1 (MYC activator);PVT1/CASC8 fusion;PVT1/CCDC26 fusion;PVT1/IFRD1 fusion;PVT1/IRF2BP2 fusion;PVT1/LINC00824 fusion;PVT1/MYC fusion;PVT1/NFIL3 fusion;PVT1/NSMCE2 fusion;PVT1/SPRY2 fusion;PVT1/UBB fusion;RP11-89K10/PVT1 fusion;PVT1;HSALNG0068494;HSALNG0068477;NONHSAG051258.2;HSALNG0068505;HSALNG0068503;HSALNG0068496;HSALNG0068488",,,,,,,,
PVT1,Pancreatic Cancer,qPCR etc.,up-regulated,28657147.0,"Also Known As: LINC00079; MIR1204HG; NCRNA00079; onco-lncRNA-100

Some (older) PVT1 splice variant 1, 2, 3, 4, 5 and 6 lncRNA ""lncRNA"" ncRNA (complete sequence-MG562504.1, MG562505.1, MG562506.1, MG562507.1, MG562508.1 and MG562509.1 respectively; note=""alternatively spliced) with PQS-10, 8, 9, 8, 8, 7 (2G) respectively were also there in result.

Some (older, not checked for PQS) PVT1 lncRNA ""lncRNA"" ncRNA (partial sequence-KY887488.1) was also there in result.",1, PVT1,14,,,,REVIEWED,"Pvt1 oncogene;NCRNA00079;LINC00079;onco-lncRNA-100;MIR1204HG;non-protein coding RNA 79;long intergenic non-protein coding RNA 79;MIR1204, MIR1205, MIR1206 and MIR1207 host gene;plasmacytoma variant translocation 1;pvt-1 (murine) oncogene homolog, MYC activator;Pvt1 oncogene homolog (mouse);Pvt1 oncogene (non-protein coding);CXCR4/PVT1 fusion;HIST1H2BD/PVT1 fusion;MIR1204, MIR1205, MIR1206 and MIR1207 host;Oncogene PVT-1 (MYC activator);PVT1/CASC8 fusion;PVT1/CCDC26 fusion;PVT1/IFRD1 fusion;PVT1/IRF2BP2 fusion;PVT1/LINC00824 fusion;PVT1/MYC fusion;PVT1/NFIL3 fusion;PVT1/NSMCE2 fusion;PVT1/SPRY2 fusion;PVT1/UBB fusion;RP11-89K10/PVT1 fusion;PVT1;HSALNG0068494;HSALNG0068477;NONHSAG051258.2;HSALNG0068505;HSALNG0068503;HSALNG0068496;HSALNG0068488",,,,,,,,
PVT1,Pancreatic Cancer,"qPCR, Western blot",up-regulated,28355965.0,"Also Known As: LINC00079; MIR1204HG; NCRNA00079; onco-lncRNA-100

Some (older) PVT1 splice variant 1, 2, 3, 4, 5 and 6 lncRNA ""lncRNA"" ncRNA (complete sequence-MG562504.1, MG562505.1, MG562506.1, MG562507.1, MG562508.1 and MG562509.1 respectively; note=""alternatively spliced) with PQS-10, 8, 9, 8, 8, 7 (2G) respectively were also there in result.

Some (older, not checked for PQS) PVT1 lncRNA ""lncRNA"" ncRNA (partial sequence-KY887488.1) was also there in result.",1, PVT1,14,,,,REVIEWED,"Pvt1 oncogene;NCRNA00079;LINC00079;onco-lncRNA-100;MIR1204HG;non-protein coding RNA 79;long intergenic non-protein coding RNA 79;MIR1204, MIR1205, MIR1206 and MIR1207 host gene;plasmacytoma variant translocation 1;pvt-1 (murine) oncogene homolog, MYC activator;Pvt1 oncogene homolog (mouse);Pvt1 oncogene (non-protein coding);CXCR4/PVT1 fusion;HIST1H2BD/PVT1 fusion;MIR1204, MIR1205, MIR1206 and MIR1207 host;Oncogene PVT-1 (MYC activator);PVT1/CASC8 fusion;PVT1/CCDC26 fusion;PVT1/IFRD1 fusion;PVT1/IRF2BP2 fusion;PVT1/LINC00824 fusion;PVT1/MYC fusion;PVT1/NFIL3 fusion;PVT1/NSMCE2 fusion;PVT1/SPRY2 fusion;PVT1/UBB fusion;RP11-89K10/PVT1 fusion;PVT1;HSALNG0068494;HSALNG0068477;NONHSAG051258.2;HSALNG0068505;HSALNG0068503;HSALNG0068496;HSALNG0068488",,,,,,,,
PVT1,Pancreatic Cancer,"qPCR, western blot etc.",up-regulated,29845201.0,"Also Known As: LINC00079; MIR1204HG; NCRNA00079; onco-lncRNA-100

Some (older) PVT1 splice variant 1, 2, 3, 4, 5 and 6 lncRNA ""lncRNA"" ncRNA (complete sequence-MG562504.1, MG562505.1, MG562506.1, MG562507.1, MG562508.1 and MG562509.1 respectively; note=""alternatively spliced) with PQS-10, 8, 9, 8, 8, 7 (2G) respectively were also there in result.

Some (older, not checked for PQS) PVT1 lncRNA ""lncRNA"" ncRNA (partial sequence-KY887488.1) was also there in result.",1, PVT1,14,,,,REVIEWED,"Pvt1 oncogene;NCRNA00079;LINC00079;onco-lncRNA-100;MIR1204HG;non-protein coding RNA 79;long intergenic non-protein coding RNA 79;MIR1204, MIR1205, MIR1206 and MIR1207 host gene;plasmacytoma variant translocation 1;pvt-1 (murine) oncogene homolog, MYC activator;Pvt1 oncogene homolog (mouse);Pvt1 oncogene (non-protein coding);CXCR4/PVT1 fusion;HIST1H2BD/PVT1 fusion;MIR1204, MIR1205, MIR1206 and MIR1207 host;Oncogene PVT-1 (MYC activator);PVT1/CASC8 fusion;PVT1/CCDC26 fusion;PVT1/IFRD1 fusion;PVT1/IRF2BP2 fusion;PVT1/LINC00824 fusion;PVT1/MYC fusion;PVT1/NFIL3 fusion;PVT1/NSMCE2 fusion;PVT1/SPRY2 fusion;PVT1/UBB fusion;RP11-89K10/PVT1 fusion;PVT1;HSALNG0068494;HSALNG0068477;NONHSAG051258.2;HSALNG0068505;HSALNG0068503;HSALNG0068496;HSALNG0068488",,,,,,,,
PVT1,Pancreatic Ductal Adenocarcinoma,"qRT-PCR, Western blot assay, Luciferase reporter assay, RNA pull-down assay, RIP",up-regulated,30001707.0,"Also Known As: LINC00079; MIR1204HG; NCRNA00079; onco-lncRNA-100

Some (older) PVT1 splice variant 1, 2, 3, 4, 5 and 6 lncRNA ""lncRNA"" ncRNA (complete sequence-MG562504.1, MG562505.1, MG562506.1, MG562507.1, MG562508.1 and MG562509.1 respectively; note=""alternatively spliced) with PQS-10, 8, 9, 8, 8, 7 (2G) respectively were also there in result.

Some (older, not checked for PQS) PVT1 lncRNA ""lncRNA"" ncRNA (partial sequence-KY887488.1) was also there in result.",1, PVT1,14,,,,REVIEWED,"Pvt1 oncogene;NCRNA00079;LINC00079;onco-lncRNA-100;MIR1204HG;non-protein coding RNA 79;long intergenic non-protein coding RNA 79;MIR1204, MIR1205, MIR1206 and MIR1207 host gene;plasmacytoma variant translocation 1;pvt-1 (murine) oncogene homolog, MYC activator;Pvt1 oncogene homolog (mouse);Pvt1 oncogene (non-protein coding);CXCR4/PVT1 fusion;HIST1H2BD/PVT1 fusion;MIR1204, MIR1205, MIR1206 and MIR1207 host;Oncogene PVT-1 (MYC activator);PVT1/CASC8 fusion;PVT1/CCDC26 fusion;PVT1/IFRD1 fusion;PVT1/IRF2BP2 fusion;PVT1/LINC00824 fusion;PVT1/MYC fusion;PVT1/NFIL3 fusion;PVT1/NSMCE2 fusion;PVT1/SPRY2 fusion;PVT1/UBB fusion;RP11-89K10/PVT1 fusion;PVT1;HSALNG0068494;HSALNG0068477;NONHSAG051258.2;HSALNG0068505;HSALNG0068503;HSALNG0068496;HSALNG0068488",,,,,,,,
PXN-AS1,Pancreatic Cancer,"qPCR, Western blot, Luciferase reporter assay, in vitro knockdown, RIP, etc.",down-regulated,31488171.0,also known as EyeLinc4,2,NR_038924.1,8,8,0,0,VALIDATED,EyeLinc4,4,4,0,0,0,0,0,0
RP11-567G11.1,Pancreatic Cancer,"qPCR, Western blot",up-regulated,30802827.0,also known as LINC02041,1,NR_146716.2,5,5,0,0,VALIDATED,long intergenic non-protein coding RNA 2041;RP11-567G11.1;HSALNG0031422;LINC02041;NONHSAG036938.2,0,0,0,0,0,0,0,0
RP11-567G11.1,Pancreatic Cancer,"Microarray, qPCR etc.",up-regulated,26447755.0,also known as LINC02041,1,NR_146716.2,5,5,0,0,VALIDATED,long intergenic non-protein coding RNA 2041;RP11-567G11.1;HSALNG0031422;LINC02041;NONHSAG036938.2,0,0,0,0,0,0,0,0
SBF2-AS1,Pancreatic Cancer,"qPCR, Western blot, Luciferase reporter assay, in vitro knockdown etc.",differential expressed,32301277.0,,1,NR_036485.1,13,11,2,0,VALIDATED,SBF2 antisense RNA 1;SBF2 antisense RNA 1 (non-protein coding);NONHSAG007631.2;HSALNG0082631,9,8,1,0,0,0,0,0
SLC7A11-AS1,Pancreatic Ductal Adenocarcinoma,"qRT-PCR, Western blot, RIP",up-regulated,32036249.0,-,1,NR_038380.1 ,18,18,0,0,VALIDATED,SLC7A11 antisense RNA 1;ENST00000512786;SLC7A11 antisense RNA 1 (non-protein coding);SLC7A11-AS1;HSALNG0037356;NONHSAG038927.2,3,3,0,0,0,0,0,0
SNHG1,Pancreatic Cancer,"RT-qPCR, Western blot analysis, Dual luciferase reporter assay",up-regulated,31933880.0,Also Known As: UHG; U22HG; lncRNA16; LINC00057; NCRNA00057,12,"NR_003098.2, NR_152575.1, NR_152576.1, NR_152577.1, NR_152578.1, NR_152579.1, NR_152580.1, NR_152581.1, NR_152582.1, NR_152583.1, NR_152584.1, NR_152585.1","5, 9, 9, 4, 4, 4, 4, 4, 5, 3, 7, 7","5,9,9,4,4,4,4,4,5,3,7,7","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0",REVIEWED,UHG; U22HG; lncRNA16; LINC00057; NCRNA00057,"1,2,2,1,1,1,1,0,1,0,0,2","1,2,2,1,1,1,1,0,1,0,0,2","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0"
SNHG1,Pancreatic Ductal Adenocarcinoma,"qPCR, Western blot",up-regulated,30087712.0,Also Known As: UHG; U22HG; lncRNA16; LINC00057; NCRNA00057,12,"NR_003098.2, NR_152575.1, NR_152576.1, NR_152577.1, NR_152578.1, NR_152579.1, NR_152580.1, NR_152581.1, NR_152582.1, NR_152583.1, NR_152584.1, NR_152585.1","5, 9, 9, 4, 4, 4, 4, 4, 5, 3, 7, 7","5,9,9,4,4,4,4,4,5,3,7,7","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0",REVIEWED,UHG; U22HG; lncRNA16; LINC00057; NCRNA00057,"1,2,2,1,1,1,1,0,1,0,0,2","1,2,2,1,1,1,1,0,1,0,0,2","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0"
SNHG1,Pancreatic Cancer,"qPCR, Western blot, in vitro knockdown, etc.",up-regulated,30520072.0,Also Known As: UHG; U22HG; lncRNA16; LINC00057; NCRNA00057,12,"NR_003098.2, NR_152575.1, NR_152576.1, NR_152577.1, NR_152578.1, NR_152579.1, NR_152580.1, NR_152581.1, NR_152582.1, NR_152583.1, NR_152584.1, NR_152585.1","5, 9, 9, 4, 4, 4, 4, 4, 5, 3, 7, 7","5,9,9,4,4,4,4,4,5,3,7,7","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0",REVIEWED,UHG; U22HG; lncRNA16; LINC00057; NCRNA00057,"1,2,2,1,1,1,1,0,1,0,0,2","1,2,2,1,1,1,1,0,1,0,0,2","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0"
SNHG14,Pancreatic Cancer,"qPCR, Luciferase reporter assay, Western blot",up-regulated,31513352.0,Also Known As: 115HG; LNCAT; UBE3A-AS; UBE3AATS; UBE3A-AS1; UBE3A-ATS; NCRNA00214; U-UBE3A-ATS; IC-SNURF-SNRPN,1,NR_146177.1,176,175,1,0,REVIEWED,115HG; LNCAT; UBE3A-AS; UBE3AATS; UBE3A-AS1; UBE3A-ATS; NCRNA00214; U-UBE3A-ATS; IC-SNURF-SNRPN,32,32,0,0,2,2,0,0
SNHG14,Pancreatic Ductal Adenocarcinoma,"RT-qPCR, Western blot analysis, RIP",up-regulated,31929143.0,Also Known As: 115HG; LNCAT; UBE3A-AS; UBE3AATS; UBE3A-AS1; UBE3A-ATS; NCRNA00214; U-UBE3A-ATS; IC-SNURF-SNRPN,1,NR_146177.1,176,175,1,0,REVIEWED,115HG; LNCAT; UBE3A-AS; UBE3AATS; UBE3A-AS1; UBE3A-ATS; NCRNA00214; U-UBE3A-ATS; IC-SNURF-SNRPN,32,32,0,0,2,2,0,0
SNHG15,Pancreatic Ductal Adenocarcinoma,"qPCR, other",up-regulated,30280769.0,Also Known As: C7orf40; MYO1GUT; Linc-Myo1g,5,"NR_003697.2, NR_152594.1, NR_152595.1, NR_152596.1, NR_152597.1","8, 7, 7, 8, 6","8,7,7,8,6","0,0,0,0,0","0,0,0,0,0",REVIEWED,C7orf40; MYO1GUT; Linc-Myo1g,"0,0,0,0,0","0,0,0,0,0","0,0,0,0,0","0,0,0,0,0","0,0,0,0,0","0,0,0,0,0","0,0,0,0,0","0,0,0,0,0"
SNHG15,Pancreatic Cancer,"Western blot, RIP",up-regulated,29137412.0,Also Known As: C7orf40; MYO1GUT; Linc-Myo1g,5,"NR_003697.2, NR_152594.1, NR_152595.1, NR_152596.1, NR_152597.1","8, 7, 7, 8, 6","8,7,7,8,6","0,0,0,0,0","0,0,0,0,0",REVIEWED,C7orf40; MYO1GUT; Linc-Myo1g,"0,0,0,0,0","0,0,0,0,0","0,0,0,0,0","0,0,0,0,0","0,0,0,0,0","0,0,0,0,0","0,0,0,0,0","0,0,0,0,0"
"Nbla12061",Pancreatic Cancer,RT-qPCR,up-regulated,32141539.0,Also Known As: SNHG16; ncRAN; Nbla10727; Nbla12061,4 (SNHG16),"SNHG16 (NR_038108.1, NR_038109.1, NR_038110.1, NR_038111.1)","9, 9, 8, 8 (SNHG16)","9,9,8,8","0,0,0,0","0,0,0,0",VALIDATED (SNHG16),ncRAN; Nbla10727; Nbla12061; SNHG16,"1,1,1,1","1,1,1,1","0,0,0,0","0,0,0,0","1,1,1,1","1,1,1,1","0,0,0,0","0,0,0,0"
"Nbla12061",Pancreatic Cancer,qPCR,up-regulated,30981105.0,Also Known As: SNHG16; ncRAN; Nbla10727; Nbla12061,4 (SNHG16),"SNHG16 (NR_038108.1, NR_038109.1, NR_038110.1, NR_038111.1)","9, 9, 8, 8 (SNHG16)","9,9,8,8","0,0,0,0","0,0,0,0",VALIDATED (SNHG16),ncRAN; Nbla10727; Nbla12061; SNHG16,"1,1,1,1","1,1,1,1","0,0,0,0","0,0,0,0","1,1,1,1","1,1,1,1","0,0,0,0","0,0,0,0"
"Nbla12061",Pancreatic Cancer,"Dual luciferase reporter assay, RT-qPCR, , Western blotting",up-regulated,31664866.0,Also Known As: SNHG16; ncRAN; Nbla10727; Nbla12061,4 (SNHG16),"SNHG16 (NR_038108.1, NR_038109.1, NR_038110.1, NR_038111.1)","9, 9, 8, 8 (SNHG16)","9,9,8,8","0,0,0,0","0,0,0,0",VALIDATED (SNHG16),ncRAN; Nbla10727; Nbla12061; SNHG16,"1,1,1,1","1,1,1,1","0,0,0,0","0,0,0,0","1,1,1,1","1,1,1,1","0,0,0,0","0,0,0,0"
SNHG6,Pancreatic Cancer,"qPCR, Luciferase reporter assay, RIP etc",up-regulated,32265427.0,Also Known As: U87HG; HBII-276HG; NCRNA00058,4,"NR_002599.2, NR_152598.1, NR_152599.1, NR_152600.1","4, 5, 3, 5","4,5,3,5","0,0,0,0","0,0,0,0",VALIDATED,U87HG; HBII-276HG; NCRNA00058,"2,2,2,2","2,2,2,2","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
SNHG7,Pancreatic Cancer,"qPCR, Luciferase reporter assay, Western blot",up-regulated,30949340.0,Also Known As: NCRNA00061,3,"NR_003672.2, NR_024542.1, NR_024543.1","28, 13, 12","23,10,9","5,3,3","0,0,0",VALIDATED,NCRNA00061,"23,12,11","19,11,10","4,1,1","0,0,0","4,3,3","4,3,3","0,0,0","0,0,0"
SNHG9,Pancreatic Cancer,"qPCR, other",down-regulated,30210701.0,,1,NR_003142.2 ,1,1,0,0,PROVISIONAL,NCRNA00062,0,0,0,0,1,1,0,0
"SOX2OT",Pancreatic Ductal Adenocarcinoma,"qRT-PCR, RIP, western blotting",up-regulated,31837005.0,"Also Known As: SOX2-OT; SOX2OT; NCRNA00043

Some (older) SOX2OT transcript variant 7 lncRNA ""lncRNA"" ncRNA (complete sequence-KF981435.1) was also there in result.

Some (older, not checked for PQS) SOX2OT transcript variant 8 lncRNA ""lncRNA"" ncRNA (partial sequence-KJ415055.1) was also there in result.

Some (older, not checked for PQS) SOX2OT ""other"" ncRNA (complete sequence-JX110620.1; note=""alternatively spliced long noncoding RNA"") was also there in result.

Some (older, not checked for PQS) Sox2OT-S1 and S2 ""other"" ncRNA (complete sequence-JN711430.1 and JN882275.1 respectively) were also there in result.","6 (SOX2-OT_Variant 1-6)
+
1 [SOX2-OT_Variant 7 (older)]
=7","SOX2-OT_Variant 1-6 (NR_075091.1, NR_075092.1, NR_075093.1, NR_004053.3, NR_075089.1, NR_075090.1)
+
SOX2OT_Variant 7 (older) (KF981435.1)","18, 16, 13, 16, 15, 11 (SOX2-OT_Variant 1-6)
+
11 [SOX2OT_Variant 7 (older)]","18,16,13,16,15,11","0,0,0,0,0,0","0,0,0,0,0,0",REVIEWED (SOX2-OT_Variant 1-6),SOX2OT; NCRNA00043; SOX2-OT,"10,10,1,9,9,0","10,10,1,9,9,0","0,0,0,0,0,0","0,0,0,0,0,0","1,1,1,1,1,0","1,1,1,1,1,0","0,0,0,0,0,0","0,0,0,0,0,0"
