LncRNA name,Cancer name,Methods,Expression pattern,Pubmed ID,Remarks,No. of Transcript variants,NCBI Reference Number,Total No. of PQS,No. of 2G PQS,No. of 3G PQS,No. of 4G PQS,RefSeq status,aka,"G4 Hunter, thres:0.9 TOTAL PQS","G4 Hunter, thres:0.9 2G PQS","G4 Hunter, thres:0.9 3G PQS","G4 Hunter, thres:0.9 4G PQS","G4 Hunter, thres:1.4 TOTAL PQS","G4 Hunter, thres:1.4 2G PQS","G4 Hunter, thres:1.4 3G PQS","G4 Hunter, thres:1.4 4G PQS"
MIR503HG,Cervical Squamous Cell Carcinoma,"qPCR, Western blot etc",down-regulated,32184661.0,Also Known As: H19X; MIR503HG2,1,NR_024607.1,6,6,0,0,VALIDATED,H19X; MIR503HG2,1,1,0,0,0,0,0,0
MNX1-AS1,Cervical Cancer,"qPCR, Western blot, other",up-regulated,30302806.0,Also Known As: MAYA; CCAT5,1,NR_038835.1,12,10,2,0,VALIDATED,MAYA; CCAT5,4,3,1,0,0,0,0,0
"NCK1-AS1",Cervical Cancer,"qPCR, Western blot, Luciferase reporter assay, RNAi, RIP, other",up-regulated,30221354.0,Also Known As: NCK1-DT; NCK1-AS1; SLC35G2-AS1,3 (NCK1-DT),"NCK1-DT (NR_110175.1, NR_110176.1, NR_110177.1)","9, 8, 7 (NCK1-DT)","9,8,7","0,0,0","0,0,0",VALIDATED (NCK1-DT),NCK1-AS1; SLC35G2-AS1; NCK1-DT,"3,3,3","3,3,3","0,0,0","0,0,0","0,0,0","0,0,0","0,0,0","0,0,0"
"NCK1-AS1",Cervical Cancer,"qPCR, Western blot, Luciferase reporter assay, other",up-regulated,31410182.0,Also Known As: NCK1-DT; NCK1-AS1; SLC35G2-AS1,3 (NCK1-DT),"NCK1-DT (NR_110175.1, NR_110176.1, NR_110177.1)","9, 8, 7 (NCK1-DT)","9,8,7","0,0,0","0,0,0",VALIDATED (NCK1-DT),NCK1-AS1; SLC35G2-AS1; NCK1-DT,"3,3,3","3,3,3","0,0,0","0,0,0","0,0,0","0,0,0","0,0,0","0,0,0"
"NCK1-AS1",Cervical Cancer,"Microarray, qRT-PCR, Western blot, Luciferase reporter assay, in vitro knockdown",up-regulated,29416014.0,Also Known As: NCK1-DT; NCK1-AS1; SLC35G2-AS1,3 (NCK1-DT),"NCK1-DT (NR_110175.1, NR_110176.1, NR_110177.1)","9, 8, 7 (NCK1-DT)","9,8,7","0,0,0","0,0,0",VALIDATED (NCK1-DT),NCK1-AS1; SLC35G2-AS1; NCK1-DT,"3,3,3","3,3,3","0,0,0","0,0,0","0,0,0","0,0,0","0,0,0","0,0,0"
NEAT1,Cervical Cancer,"qRT-PCR, Western blot",up-regulated,32151082.0,Also Known As: VINC; TncRNA; LINC00084; NCRNA00084,2 (NEAT1_MENbeta and MENepsilon),"NEAT1_MENbeta and MENepsilon (NR_131012.1,NR_028272.1 respectively)","150, 41 (NEAT1_MENbeta and MENepsilon)","134,33","16,8","0,0",REVIEWED,VINC; TncRNA; LINC00084; NCRNA00084,"83,32","77,27","6,5","0,0","28,15","25,13","3,2","0,0"
NEAT1,Cervical Cancer,"qPCR, Western blot, Luciferase reporter assay etc.",up-regulated,32368085.0,Also Known As: VINC; TncRNA; LINC00084; NCRNA00084,2 (NEAT1_MENbeta and MENepsilon),"NEAT1_MENbeta and MENepsilon (NR_131012.1,NR_028272.1 respectively)","150, 41 (NEAT1_MENbeta and MENepsilon)","134,33","16,8","0,0",REVIEWED,VINC; TncRNA; LINC00084; NCRNA00084,"83,32","77,27","6,5","0,0","28,15","25,13","3,2","0,0"
NEAT1,Cervical Cancer,"qPCR, Western blot",up-regulated,30127216.0,Also Known As: VINC; TncRNA; LINC00084; NCRNA00084,2 (NEAT1_MENbeta and MENepsilon),"NEAT1_MENbeta and MENepsilon (NR_131012.1,NR_028272.1 respectively)","150, 41 (NEAT1_MENbeta and MENepsilon)","134,33","16,8","0,0",REVIEWED,VINC; TncRNA; LINC00084; NCRNA00084,"83,32","77,27","6,5","0,0","28,15","25,13","3,2","0,0"
NEAT1,Cervical Cancer,"qPCR, Western blot, Luciferase reporter assay",up-regulated,30096244.0,Also Known As: VINC; TncRNA; LINC00084; NCRNA00084,2 (NEAT1_MENbeta and MENepsilon),"NEAT1_MENbeta and MENepsilon (NR_131012.1,NR_028272.1 respectively)","150, 41 (NEAT1_MENbeta and MENepsilon)","134,33","16,8","0,0",REVIEWED,VINC; TncRNA; LINC00084; NCRNA00084,"83,32","77,27","6,5","0,0","28,15","25,13","3,2","0,0"
NEAT1,Cervical Cancer,"qPCR, Western blot",up-regulated,30024596.0,Also Known As: VINC; TncRNA; LINC00084; NCRNA00084,2 (NEAT1_MENbeta and MENepsilon),"NEAT1_MENbeta and MENepsilon (NR_131012.1,NR_028272.1 respectively)","150, 41 (NEAT1_MENbeta and MENepsilon)","134,33","16,8","0,0",REVIEWED,VINC; TncRNA; LINC00084; NCRNA00084,"83,32","77,27","6,5","0,0","28,15","25,13","3,2","0,0"
NEAT1,Cervical Cancer,"qPCR, Luciferase reporter assay, Western blot, RIP",up-regulated,29416780.0,Also Known As: VINC; TncRNA; LINC00084; NCRNA00084,2 (NEAT1_MENbeta and MENepsilon),"NEAT1_MENbeta and MENepsilon (NR_131012.1,NR_028272.1 respectively)","150, 41 (NEAT1_MENbeta and MENepsilon)","134,33","16,8","0,0",REVIEWED,VINC; TncRNA; LINC00084; NCRNA00084,"83,32","77,27","6,5","0,0","28,15","25,13","3,2","0,0"
NEAT1,Cervical Cancer,"qPCR, Luciferase reporter assay, in vitro knockdown",up-regulated,29207151.0,Also Known As: VINC; TncRNA; LINC00084; NCRNA00084,2 (NEAT1_MENbeta and MENepsilon),"NEAT1_MENbeta and MENepsilon (NR_131012.1,NR_028272.1 respectively)","150, 41 (NEAT1_MENbeta and MENepsilon)","134,33","16,8","0,0",REVIEWED,VINC; TncRNA; LINC00084; NCRNA00084,"83,32","77,27","6,5","0,0","28,15","25,13","3,2","0,0"
NKILA,Cervical Squamous Cell Carcinoma,RT-qPCR,down-regulated,31950510.0,,1,NR_131157.1,28,26,2,0,VALIDATED,NF-kappaB interacting lncRNA;NF-kappaB interacting long non-coding RNA;HSALNG0131196;lnc-PCK1-5;NONHSAG032126.2,11,10,1,0,3,3,0,0
NNT-AS1,Cervical Cancer,qPCR etc.,up-regulated,28628975.0,,1,NR_073113.1,15,15,0,0,VALIDATED,NNT antisense RNA 1;RP11-159F24.1;NONHSAG040320.2;HSALNG0041522;NNT-AS1,4,4,0,0,0,0,0,0
NORAD,Cervical Cancer,"qPCR, RIP, Dual Luciferase Reporter Assay, Western blot",up-regulated,30119219.0,Also Known As: LINC00657,1,NR_027451.1,30,25,5,0,VALIDATED,LINC00657,19,13,6,0,6,4,2,0
NR_024008.1 WWC2-AS2,Cervical Cancer,"Microarray, qPCR etc.",up-regulated,26054679.0,Also known as: C4orf38,1 (WWC2-AS2),NR_024008.1 (WWC2-AS2),28 (WWC2-AS2),26,2,0,VALIDATED (WWC2-AS2),C4orf38,19,19,0,0,3,3,0,0
NR_034077.1 THAP9-AS1_Variant 3,Cervical Cancer,"Microarray, qPCR etc.",up-regulated,26054679.0,,"1 
(Variant 1st and 2nd are also LncRNAs)
(Total=3) (THAP9-AS1)","THAP9-AS1 (_____, _____, NR_034077.1)","_____, _____, 10 (THAP9-AS1)",10,0,0,VALIDATED (THAP9-AS1),alpha-2-macroglobulin pseudogene 1;alpha-2-macroglobulin pseudogene;A2MP;pregnancy-zone protein pseudogene,6,6,0,0,0,0,0,0
NR_037645.1 TMX2_Variant 4,Cervical Cancer,"Microarray, qPCR etc.",up-regulated,26054679.0,Also known as: PIG26; CGI-31; PDIA12; NEDMCMS; TXNDC14,"1
(Variant 4th, 12th, 13th and 14th are also lncRNAs)
(All other variants are mRNA)
(Total=14) (TMX2)","TMX2 (_____, _____, _____, NR_037645.1, _____, _____, _____, _____, _____, _____, _____, _____, _____, _____)","_____, _____, _____, 13, _____, _____, _____, _____, _____, _____, _____, _____, _____, _____,  (TMX2)",14,0,0,VALIDATED (TMX2),,5,5,0,0,2,2,0,0
NR_037793.1 LRR1_Variant 5,Cervical Cancer,"Microarray, qPCR etc.",up-regulated,26054679.0,Also known as: LRR-1; PPIL5; 4-1BBLRR,"1
(Variant 1st and 3rd are mRNA; 4th is also lncRNA)
(Variant 2nd is not available)
(Total=5) (LRR1)","LRR1 (_____, _____, _____, _____, _____, NR_037793.1)","_____, _____, _____, _____, _____, 7 (LRR1)",9,0,0,REVIEWED (LRR1),alpha-1-B glycoprotein;A1B;ABG;GAB;HYST2477;alpha-1B-glycoprotein;HEL-S-163pA;epididymis secretory sperm binding protein Li 163pA;Alpha-1B-glycoprotein;Alpha-1-B glycoprotein,2,2,0,0,0,0,0,0
NR_038940.1  SH3PXD2A-AS1,Cervical Cancer,"Microarray, qPCR etc.",up-regulated,26054679.0,,1 (SH3PXD2A-AS1),SH3PXD2A-AS1 (NR_038940.1),10 (SH3PXD2A-AS1),10,0,0,VALIDATED (SH3PXD2A-AS1),SH3PXD2A antisense RNA 1;HSALNG0080389;NONHSAG006784.2;SH3PXD2A-AS1,3,3,0,0,1,1,0,0
NR_047677.1  TARS1_Variant 5,Cervical Cancer,"Microarray, qPCR etc.",up-regulated,26054679.0,Also known as: TARS; TTD7; ThrRS; TARS1,"1
(Variant 1st , 2nd and 3rd are mRNA; 4th and 6th are also lncRNAs)
(Total=6)
(TARS1)","TARS1 (_____, _____, _____, _____, NR_047677.1, _____)","_____, _____, _____, _____, 19, _____  (TARS1)",21,0,0,REVIEWED (TARS1),alpha-1-B glycoprotein;A1B;ABG;GAB;HYST2477;alpha-1B-glycoprotein;HEL-S-163pA;epididymis secretory sperm binding protein Li 163pA;Alpha-1B-glycoprotein;Alpha-1-B glycoprotein,2,2,0,0,1,1,0,0
OIP5-AS1,Cervical Cancer,"western blot, RT-qPCR, Luciferase reporter assay, RIP",up-regulated,31939597.0,Also Known As: cyrano; linc-OIP5,4,"NR_026757.2, NR_152820.1, NR_152821.1, NR_152822.1","30, 26, 6, 31","30,26,6,31","0,0,0,0","0,0,0,0",REVIEWED,cyrano; linc-OIP5,"6,4,0,6","6,4,0,6","0,0,0,0","0,0,0,0","2,2,0,2","2,2,0,2","0,0,0,0","0,0,0,0"
OIP5-AS1,Cervical Cancer,"qPCR, Luciferase reporter assay, Western blot, RIP",up-regulated,30188591.0,Also Known As: cyrano; linc-OIP5,4,"NR_026757.2, NR_152820.1, NR_152821.1, NR_152822.1","30, 26, 6, 31","30,26,6,31","0,0,0,0","0,0,0,0",REVIEWED,cyrano; linc-OIP5,"6,4,0,6","6,4,0,6","0,0,0,0","0,0,0,0","2,2,0,2","2,2,0,2","0,0,0,0","0,0,0,0"
OIP5-AS1,Cervical Cancer,"qPCR, Western blot, Luciferase reporter assay, RNAi, other",up-regulated,30341904.0,Also Known As: cyrano; linc-OIP5,4,"NR_026757.2, NR_152820.1, NR_152821.1, NR_152822.1","30, 26, 6, 31","30,26,6,31","0,0,0,0","0,0,0,0",REVIEWED,cyrano; linc-OIP5,"6,4,0,6","6,4,0,6","0,0,0,0","0,0,0,0","2,2,0,2","2,2,0,2","0,0,0,0","0,0,0,0"
OIP5-AS1,Cervical Cancer,"qPCR, RIP etc.",differential expression,26819413.0,Also Known As: cyrano; linc-OIP5,4,"NR_026757.2, NR_152820.1, NR_152821.1, NR_152822.1","30, 26, 6, 31","30,26,6,31","0,0,0,0","0,0,0,0",REVIEWED,cyrano; linc-OIP5,"6,4,0,6","6,4,0,6","0,0,0,0","0,0,0,0","2,2,0,2","2,2,0,2","0,0,0,0","0,0,0,0"
PANDAR,Cervical Cancer,qPCR etc.,up-regulated,29131264.0,Also Known As: PANDA,1,NR_109836.1,6,6,0,0,REVIEWED,PANDA,1,1,0,0,0,0,0,0
PCAT1,Cervical Cancer,"qPCR, in vitro knockdown etc.",down-regulated,29687842.0,"Also Known As: PCA1; PiHL; PCAT-1.Some (older, not checked for PQS) PCAT1 long non-coding RNA ""other"" ncRNA (complete sequence-HQ605084.1) was also there in result.",1,NR_045262.2,14,14,0,0,REVIEWED,PCA1; PiHL; PCAT-1,2,2,0,0,0,0,0,0
PCAT6,Cervical Cancer,"qRT-PCR, Western blot, RIP",up-regulated,32103984.0,Also Known As: PCAN-R1; KDM5BAS1; ncRNA-a2; KDM5B-AS1; onco-lncRNA-96,2,"NR_046325.1, NR_046326.1","4,3","3,2","1,1","0,0",VALIDATED,PCAN-R1; KDM5BAS1; ncRNA-a2; KDM5B-AS1; onco-lncRNA-96,"2,2","2,2","0,0","0,0","0,0","0,0","0,0","0,0"
PCAT6,Cervical Cancer,qPCR,up-regulated,30915737.0,Also Known As: PCAN-R1; KDM5BAS1; ncRNA-a2; KDM5B-AS1; onco-lncRNA-96,2,"NR_046325.1, NR_046326.1","4,3","3,2","1,1","0,0",VALIDATED,PCAN-R1; KDM5BAS1; ncRNA-a2; KDM5B-AS1; onco-lncRNA-96,"2,2","2,2","0,0","0,0","0,0","0,0","0,0","0,0"
PCGEM1,Cervical Cancer,"Western blot analysis, qRT-PCR, RIP, Luciferase reporter assays",up-regulated,31832017.0,Also Known As: PCGEM1 ; LINC00071; NCRNA00071,2,"NR_002769.1, NR_152587.1","7,8","7,8","0,0","0,0",REVIEWED,PCAT9; LINC00071; NCRNA00071,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
PTCSC3,Cervical Cancer,qRT-PCR,down-regulated,31814920.0,,1,NR_049735.2,8,8,0,0,VALIDATED,papillary thyroid carcinoma susceptibility candidate 3;papillary thyroid carcinoma susceptibility candidate 3 (non-protein coding);HSALNG0100636;PTCSC3;NONHSAG014723.2,1,1,0,0,1,1,0,0
PTCSC3,Cervical Cancer,"qRT-PCR , Luciferase reporter assay , Western blot etc.",down-regulated,31587336.0,,1,NR_049735.2,8,8,0,0,VALIDATED,papillary thyroid carcinoma susceptibility candidate 3;papillary thyroid carcinoma susceptibility candidate 3 (non-protein coding);HSALNG0100636;PTCSC3;NONHSAG014723.2,1,1,0,0,1,1,0,0
PVT1,Cervical Cancer,"qRT-PCR, Western-blot assays",up-regulated,31943014.0,"Also Known As: LINC00079; MIR1204HG; NCRNA00079; onco-lncRNA-100.Some (older) PVT1 splice variant 1, 2, 3, 4, 5 and 6 lncRNA ""lncRNA"" ncRNA (complete sequence-MG562504.1, MG562505.1, MG562506.1, MG562507.1, MG562508.1 and MG562509.1 respectively; note=""alternatively spliced) with PQS-10, 8, 9, 8, 8, 7 (2G) respectively were also there in result.",1,NR_003367.3,14,13,1,0,REVIEWED,LINC00079; MIR1204HG; NCRNA00079; onco-lncRNA-100,4,3,1,0,3,0,3,0
PVT1,Cervical Cancer,qPCR,up-regulated,30134241.0,"Also Known As: LINC00079; MIR1204HG; NCRNA00079; onco-lncRNA-100.Some (older) PVT1 splice variant 1, 2, 3, 4, 5 and 6 lncRNA ""lncRNA"" ncRNA (complete sequence-MG562504.1, MG562505.1, MG562506.1, MG562507.1, MG562508.1 and MG562509.1 respectively; note=""alternatively spliced) with PQS-10, 8, 9, 8, 8, 7 (2G) respectively were also there in result.",1,NR_003367.3,14,13,1,0,REVIEWED,LINC00079; MIR1204HG; NCRNA00079; onco-lncRNA-100,4,3,1,0,3,0,3,0
PVT1,Cervical Cancer,"qPCR, Western blot, Luciferase reporter assay",up-regulated,31322217.0,"Also Known As: LINC00079; MIR1204HG; NCRNA00079; onco-lncRNA-100.Some (older) PVT1 splice variant 1, 2, 3, 4, 5 and 6 lncRNA ""lncRNA"" ncRNA (complete sequence-MG562504.1, MG562505.1, MG562506.1, MG562507.1, MG562508.1 and MG562509.1 respectively; note=""alternatively spliced) with PQS-10, 8, 9, 8, 8, 7 (2G) respectively were also there in result.",1,NR_003367.3,14,13,1,0,REVIEWED,LINC00079; MIR1204HG; NCRNA00079; onco-lncRNA-100,4,3,1,0,3,0,3,0
PVT1,Cervical Squamous Cell Carcinoma,"qPCR, Western blot etc.",up-regulated,29760583.0,"Also Known As: LINC00079; MIR1204HG; NCRNA00079; onco-lncRNA-100.Some (older) PVT1 splice variant 1, 2, 3, 4, 5 and 6 lncRNA ""lncRNA"" ncRNA (complete sequence-MG562504.1, MG562505.1, MG562506.1, MG562507.1, MG562508.1 and MG562509.1 respectively; note=""alternatively spliced) with PQS-10, 8, 9, 8, 8, 7 (2G) respectively were also there in result.",1,NR_003367.3,14,13,1,0,REVIEWED,LINC00079; MIR1204HG; NCRNA00079; onco-lncRNA-100,4,3,1,0,3,0,3,0
PVT1,Cervical Cancer,"qPCR, RNAi, Western blot, RIP, ChIP, Dual luciferase reporter assay, RNA pull-down assay, Cell proliferation assay etc.",up-regulated,28296507.0,"Also Known As: LINC00079; MIR1204HG; NCRNA00079; onco-lncRNA-100.Some (older) PVT1 splice variant 1, 2, 3, 4, 5 and 6 lncRNA ""lncRNA"" ncRNA (complete sequence-MG562504.1, MG562505.1, MG562506.1, MG562507.1, MG562508.1 and MG562509.1 respectively; note=""alternatively spliced) with PQS-10, 8, 9, 8, 8, 7 (2G) respectively were also there in result.",1,NR_003367.3,14,13,1,0,REVIEWED,LINC00079; MIR1204HG; NCRNA00079; onco-lncRNA-100,4,3,1,0,3,0,3,0
PVT1,Cervical Cancer,qPCR etc.,up-regulated,27775803.0,"Also Known As: LINC00079; MIR1204HG; NCRNA00079; onco-lncRNA-100.Some (older) PVT1 splice variant 1, 2, 3, 4, 5 and 6 lncRNA ""lncRNA"" ncRNA (complete sequence-MG562504.1, MG562505.1, MG562506.1, MG562507.1, MG562508.1 and MG562509.1 respectively; note=""alternatively spliced) with PQS-10, 8, 9, 8, 8, 7 (2G) respectively were also there in result.",1,NR_003367.3,14,13,1,0,REVIEWED,LINC00079; MIR1204HG; NCRNA00079; onco-lncRNA-100,4,3,1,0,3,0,3,0
PVT1,Cervical Cancer,"qPCR, RNAi, Western blot, Cell proliferation assay etc.",up-regulated,27232880.0,"Also Known As: LINC00079; MIR1204HG; NCRNA00079; onco-lncRNA-100.Some (older) PVT1 splice variant 1, 2, 3, 4, 5 and 6 lncRNA ""lncRNA"" ncRNA (complete sequence-MG562504.1, MG562505.1, MG562506.1, MG562507.1, MG562508.1 and MG562509.1 respectively; note=""alternatively spliced) with PQS-10, 8, 9, 8, 8, 7 (2G) respectively were also there in result.",1,NR_003367.3,14,13,1,0,REVIEWED,LINC00079; MIR1204HG; NCRNA00079; onco-lncRNA-100,4,3,1,0,3,0,3,0
PVT1,Cervical Cancer,"qPCR, RNAi, Luciferase reporter assay, Cell proliferation assay etc.",up-regulated,28276314.0,"Also Known As: LINC00079; MIR1204HG; NCRNA00079; onco-lncRNA-100.Some (older) PVT1 splice variant 1, 2, 3, 4, 5 and 6 lncRNA ""lncRNA"" ncRNA (complete sequence-MG562504.1, MG562505.1, MG562506.1, MG562507.1, MG562508.1 and MG562509.1 respectively; note=""alternatively spliced) with PQS-10, 8, 9, 8, 8, 7 (2G) respectively were also there in result.",1,NR_003367.3,14,13,1,0,REVIEWED,LINC00079; MIR1204HG; NCRNA00079; onco-lncRNA-100,4,3,1,0,3,0,3,0
PVT1,Cervical Cancer,"qPCR, RNAi, Western blot, RIP, ChIP, RNA pull-down assay etc.",up-regulated,27272214.0,"Also Known As: LINC00079; MIR1204HG; NCRNA00079; onco-lncRNA-100.Some (older) PVT1 splice variant 1, 2, 3, 4, 5 and 6 lncRNA ""lncRNA"" ncRNA (complete sequence-MG562504.1, MG562505.1, MG562506.1, MG562507.1, MG562508.1 and MG562509.1 respectively; note=""alternatively spliced) with PQS-10, 8, 9, 8, 8, 7 (2G) respectively were also there in result.",1,NR_003367.3,14,13,1,0,REVIEWED,LINC00079; MIR1204HG; NCRNA00079; onco-lncRNA-100,4,3,1,0,3,0,3,0
RHPN1-AS1,Cervical Cancer,"qPCR, western blot",up-regulated,31525429.0,Also known as: C8orf51,1,NR_026785.1,16,16,0,0,VALIDATED,C8orf51,0,0,0,0,0,0,0,0
ROR1-AS1,Cervical Cancer,"qPCR, Western blot etc",up-regulated,32271410.0,,2,"NR_110665.1, NR_110666.1","7,11","7,11","0,0","0,0",VALIDATED,ROR1 antisense RNA 1;HSALNG0004143;NONHSAG001712.2;ROR1-AS1,"2,1","2,1","0,0","0,0","0,0","0,0","0,0","0,0"
SBF2-AS1,Cervical Cancer,qPCR,up-regulated,30856345.0,,1,NR_036485.1,13,11,2,0,VALIDATED,SBF2 antisense RNA 1;SBF2 antisense RNA 1 (non-protein coding);NONHSAG007631.2;HSALNG0082631,9,8,1,0,0,0,0,0
SNHG1,Cervical Cancer,"Microarray, qRT-PCR",up-regulated,28930646.0,Also Known As: UHG; U22HG; lncRNA16; LINC00057; NCRNA00057,12,"NR_003098.2, NR_152575.1, NR_152576.1, NR_152577.1, NR_152578.1, NR_152579.1, NR_152580.1, NR_152581.1, NR_152582.1, NR_152583.1, NR_152584.1, NR_152585.1","5, 9, 9, 4, 4, 4, 4, 4, 5, 3, 7, 7","5,9,9,4,4,4,4,4,5,3,7,7","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0",REVIEWED,UHG; U22HG; lncRNA16; LINC00057; NCRNA00057,"1,2,2,1,1,1,1,0,1,0,0,2","1,2,2,1,1,1,1,0,1,0,0,2","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0"
SNHG12,Cervical Squamous Cell Carcinoma,"qRT-PCR, Western blot analysis",up-regulated,31943193.0,Also Known As: C1orf79; PNAS-123; LINC00100; ASLNC04080; NCRNA00100,8,"NR_024127.2, NR_146381.1, NR_146382.1, NR_146383.1, NR_146384.1, NR_146385.1, NR_146386.1, NR_146387.1","8, 13, 9, 8, 13, 8, 8, 11","8,13,9,8,13,8,8,11","0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0",REVIEWED,C1orf79; PNAS-123; LINC00100; ASLNC04080; NCRNA00100,"2,3,2,2,3,2,2,1","2,3,2,2,3,2,2,1","0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0"
SNHG12,Cervical Cancer,"qPCR, Western blot, Luciferase reporter assay, RIP, RNAi, other",up-regulated,30246459.0,Also Known As: C1orf79; PNAS-123; LINC00100; ASLNC04080; NCRNA00100,8,"NR_024127.2, NR_146381.1, NR_146382.1, NR_146383.1, NR_146384.1, NR_146385.1, NR_146386.1, NR_146387.1","8, 13, 9, 8, 13, 8, 8, 11","8,13,9,8,13,8,8,11","0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0",REVIEWED,C1orf79; PNAS-123; LINC00100; ASLNC04080; NCRNA00100,"2,3,2,2,3,2,2,1","2,3,2,2,3,2,2,1","0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0"
SNHG12,Cervical Cancer,"qPCR, Luciferase reporter assay",up-regulated,29533945.0,Also Known As: C1orf79; PNAS-123; LINC00100; ASLNC04080; NCRNA00100,8,"NR_024127.2, NR_146381.1, NR_146382.1, NR_146383.1, NR_146384.1, NR_146385.1, NR_146386.1, NR_146387.1","8, 13, 9, 8, 13, 8, 8, 11","8,13,9,8,13,8,8,11","0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0",REVIEWED,C1orf79; PNAS-123; LINC00100; ASLNC04080; NCRNA00100,"2,3,2,2,3,2,2,1","2,3,2,2,3,2,2,1","0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0"
SNHG14,Cervical Cancer,"qRT-PCR , Western blot , in vitro knockdown etc.",up-regulated,31114991.0,Also Known As: 115HG; LNCAT; UBE3A-AS; UBE3AATS; UBE3A-AS1; UBE3A-ATS; NCRNA00214; U-UBE3A-ATS; IC-SNURF-SNRPN,1,NR_146177.1,176,175,1,0,REVIEWED,115HG; LNCAT; UBE3A-AS; UBE3AATS; UBE3A-AS1; UBE3A-ATS; NCRNA00214; U-UBE3A-ATS; IC-SNURF-SNRPN,32,32,0,0,2,2,0,0
SNHG14,Cervical Cancer,"qPCR, Western blot, Luciferase reporter assay, RIP, etc.",up-regulated,30611620.0,Also Known As: 115HG; LNCAT; UBE3A-AS; UBE3AATS; UBE3A-AS1; UBE3A-ATS; NCRNA00214; U-UBE3A-ATS; IC-SNURF-SNRPN,1,NR_146177.1,176,175,1,0,REVIEWED,115HG; LNCAT; UBE3A-AS; UBE3AATS; UBE3A-AS1; UBE3A-ATS; NCRNA00214; U-UBE3A-ATS; IC-SNURF-SNRPN,32,32,0,0,2,2,0,0
SNHG16,Cervical Cancer,"qPCR, Western blot, Luciferase reporter assay, RIP etc",up-regulated,31774223.0,Also Known As: SNHG16; ncRAN; Nbla10727; Nbla12061,4,"NR_038108.1, NR_038109.1, NR_038110.1, NR_038111.1","9,9,8,8","9,9,8,8","0,0,0,0","0,0,0,0",VALIDATED,ncRAN; Nbla10727; Nbla12061,"1,1,1,1","1,1,1,1","0,0,0,0","0,0,0,0","1,1,1,1","1,1,1,1","0,0,0,0","0,0,0,0"
SNHG16,Cervical Cancer,"qPCR, Western blot, Luciferase reporter assay, in vitro knockdown, RIP",up-regulated,29126969.0,Also Known As: SNHG16; ncRAN; Nbla10727; Nbla12061,4,"NR_038108.1, NR_038109.1, NR_038110.1, NR_038111.1","9,9,8,8","9,9,8,8","0,0,0,0","0,0,0,0",VALIDATED,ncRAN; Nbla10727; Nbla12061,"1,1,1,1","1,1,1,1","0,0,0,0","0,0,0,0","1,1,1,1","1,1,1,1","0,0,0,0","0,0,0,0"
SNHG20,Cervical Cancer,qPCR etc.,up-regulated,29604594.0,Also Known As: C17orf86; LINC00338; NCRNA00338; SCARNA16HG,1,NR_027058.1,18,17,1,0,VALIDATED,C17orf86; LINC00338; NCRNA00338; SCARNA16HG,8,7,1,0,0,0,0,0
SNHG4,Cervical Cancer,"qRT-PCR , Luciferase reporter assay , Western blot , RIP , in vitro knockdown etc.",up-regulated,31590627.0,"Also Known As: NCRNA00059, U19H",2,"NR_003141.3, NR_036536.1","10,8","10,8","0,0","0,0",VALIDATED,U19H; NCRNA00059,"4,3","4,3","0,0","0,0","4,0","4,0","0,0","0,0"
SNHG7,Cervical Cancer,"RT-qPCR, Western blot",up-regulated,32161467.0,Also Known As: NCRNA00061,3,"NR_003672.2, NR_024542.1, NR_024543.1","28,13,12","23,10,9","5,3,3","0,0,0",VALIDATED,NCRNA00061,"23,12,11","19,11,10","4,1,1","0,0,0","4,3,3","4,3,3","0,0,0","0,0,0"
SNHG7,Cervical Cancer,"qPCR, Western blot, Luciferase reporter assay, RIP etc",up-regulated,32275170.0,Also Known As: NCRNA00061,3,"NR_003672.2, NR_024542.1, NR_024543.1","28,13,12","23,10,9","5,3,3","0,0,0",VALIDATED,NCRNA00061,"23,12,11","19,11,10","4,1,1","0,0,0","4,3,3","4,3,3","0,0,0","0,0,0"
SNHG7,Cervical Cancer,"qPCR, Western blot etc",up-regulated,31773679.0,Also Known As: NCRNA00061,3,"NR_003672.2, NR_024542.1, NR_024543.1","28,13,12","23,10,9","5,3,3","0,0,0",VALIDATED,NCRNA00061,"23,12,11","19,11,10","4,1,1","0,0,0","4,3,3","4,3,3","0,0,0","0,0,0"
