LncRNA name,Cancer name,Methods,Expression pattern,Pubmed ID,Remarks,No. of Transcript variants,NCBI Reference Number,Total No. of PQS,No. of 2G PQS,No. of 3G PQS,No. of 4G PQS,RefSeq status,Total No. of PQS.1,G4Hunter Scores of PQS,Similarity between PQS from QGRS mapper vs PQS from G4 hunter,Total No. of PQS.2,G4Hunter Scores of PQS.1,Similarity between PQS from QGRS mapper vs PQS from G4 hunter.1
AWPPH,gastric cancer,"qPCR, Western blot, Luciferase reporter assay, etc.",down-regulated,31489578.0,"Also Known As: MIR4435-2HG; AGD2; 
MORRBID; LINC00978; MIR4435-1HG; 
lncRNA-AWPPH",8 (MIR4435-2HG),"MIR4435-2HG (NR_015395.2, 
NR_024373.2, NR_136161.1, 
NR_136162.1, NR_136163.1, 
NR_136164.1, NR_136165.1, 
NR_136166.1)","23, 5, 10, 24, 15, 10, 
8, 21 (MIR4435-2HG)","23, 5, 10, 24, 15, 10, 
8, 21 (MIR4435-2HG)","0, 0, 0, 0, 0, 0, 0, 0 
(MIR4435-2HG)","0, 0, 0, 0, 0, 0, 0, 0 
(MIR4435-2HG)","VALIDATED (MIR4435-
2HG)","3 (C-rich);

1 (C-rich);

0;

5 (C-rich);

2 (C-rich);

2 (C-rich);

0;

3 (C-rich)","[-0.957, -0.922, -0.774 (C-rich)];

[-0.726 (C-rich)];

0;

[-0.957, -0.922, -0.774, -0.759, -0.872 (C-rich)];

[-0.759, -0.872 (C-rich)];

[-0.759, -0.872 (C-rich)]; 

0;

[-0.957, -0.922, -0.774 (C-rich)]","No similarity to PQS (2G) from QGRS mapper
",0,0,No PQS found in G4 Hunter
B3GALT5-AS1,gastric cancer,qPCR,up-regulated,31338903.0,Also Known As: C21orf88,2,"NR_026542.1, NR_026543.1","16, 11","15, 11","1, 0","0, 0",VALIDATED,"3 (1 - 2G, 1 - 3G, 1 - C-rich);

1 (C-rich)","[-1.014 (C-rich), 0.875 (2G), 1 (3G)];

[-1.014 (C-rich)]","
PQS 15 (3G) of QGRS mapper and the PQS 3 (3G) of G4 hunter have similar G tracts.","3 (2 - 3G, 1 - C-rich);

1 (C-rich)","[-1.347 (C-rich), 1.422, 1.375 (3G)];

[-1.347 (C-rich)]","
PQS 15 (3G) of QGRS mapper and the PQS 2 (3G) of G4 hunter have similar G tracts.

PQS 15 (3G) of QGRS mapper and the PQS 3 (3G) of G4 hunter have similar G tracts.

By looking at PQS 2 and 3 (3G) in G4 hunter, it appears that at a time only 1 GQ can be formed as all PQS have a few common G-tracts due to overlap amongst all of these PQS. "
BANCR,gastric adenocarcinoma,"qPCR, RNAi, Western blot, MTT assay etc.",up-regulated,26248136.0,Also Known As: LINC00586,1,NR_047671.2,4,4,0,0,REVIEWED,0,0,No PQS found in G4 Hunter,0,0,No PQS found in G4 Hunter
BANCR,gastric cancer,"RNA-seq, Microarray, RT-qPCR, Western blot, Luciferase reporter assay, in vitro knockdown",up-regulated,29483646.0,Also Known As: LINC00586,1,NR_047671.2,4,4,0,0,REVIEWED,0,0,No PQS found in G4 Hunter,0,0,No PQS found in G4 Hunter
BANCR,gastric cancer,qPCR etc.,up-regulated,26054683.0,Also Known As: LINC00586,1,NR_047671.2,4,4,0,0,REVIEWED,0,0,No PQS found in G4 Hunter,0,0,No PQS found in G4 Hunter
BANCR,gastric cancer,"Microarray, qPCR etc.",up-regulated,28042329.0,Also Known As: LINC00586,1,NR_047671.2,4,4,0,0,REVIEWED,0,0,No PQS found in G4 Hunter,0,0,No PQS found in G4 Hunter
BCAR4,gastric cancer,"qPCR, Western blot etc",up-regulated,32329841.0,,5,"NR_024049.1, NR_024050.1, NR_131216.1, NR_131217.1, NR_131222.1","5, 2, 1, 2, 2","5, 2, 1, 2, 2","0, 0, 0, 0, 0","0, 0, 0, 0, 0",VALIDATED,,,,,,
BCAR4,gastric cancer,Western blot,up-regulated,29028095.0,,5,"NR_024049.1, NR_024050.1, NR_131216.1, NR_131217.1, NR_131222.1","5, 2, 1, 2, 2","5, 2, 1, 2, 2","0, 0, 0, 0, 0","0, 0, 0, 0, 0",VALIDATED,,,,,,
BCYRN1,gastric cancer,"qPCR, Luciferase reporter assay, in vitro knockdown",up-regulated,31652309.0,Also Known As: BCYRN1; BC200; BC200a; LINC00004; NCRNA00004,1 (BCYRN),BCYRN (NR_001568.1),2 (BCYRN),2 (BCYRN),0 (BCYRN),0 (BCYRN),VALIDATED,1 (C-rich),[-1.135 (C-rich)],"No similarity to PQS (2G) from QGRS mapper
",0,0,"No PQS found in G4 Hunter
"
BCYRN1,gastric cancer,"qPCR, Western blot",up-regulated,29435146.0,Also Known As: BCYRN1; BC200; BC200a; LINC00004; NCRNA00004,1 (BCYRN),BCYRN (NR_001568.1),2 (BCYRN),2 (BCYRN),0 (BCYRN),0 (BCYRN),VALIDATED,1 (C-rich),[-1.135 (C-rich)],"No similarity to PQS (2G) from QGRS mapper
",0,0,"No PQS found in G4 Hunter
"
BLACAT1,gastric cancer,"qPCR, Western blot, Luciferase reporter assay, in vitro knockdown etc.",up-regulated,29710482.0,Also Known As: BLACAT1; LINC00912; linc-UBC1; onco-lncRNA-30,1,NR_103783.1,21,21,0,0,VALIDATED,"6 (2 - 2G, 4 - C-rich)
","[0.821,0.922 (2G), -0.815, 0.603, -0.938, -0.891 (C-rich)]",No similarity to PQS (2G) from QGRS mapper,0,0,"No PQS found in G4 Hunter
"
BLACAT2,gastric cancer,qPCR etc,up-regulated,32194743.0,"Also Known As: BLACAT2: LINC00958

Some (older) bladder associated transcript 2 variant 1, 2 and 3 lncRNA ""lncRNA"" ncRNA (complete sequence-MF435912.1, MF435913.1 and MF435914.1 respectively) with PQS- 4, 4, 5 respectively, were also there in result.",1 (LINC00958),LINC00958 (NR_038904.1),10 (LINC00958),10,0,0,VALIDATED (LINC00958),1 (C-rich),[-0.86 (C-rich)],No similarity to PQS (2G) from QGRS mapper,0,0,No PQS found in G4 Hunter
BNC2-AS1,gastric cancer,"qPCR, RNAi, etc.",up-regulated,30549996.0,,1,NR_151723.1,4,4,0,0,VALIDATED,2 (C-rich),"[-0.854, -0.852 (C-rich)] 
",No similarity to PQS (2G) from QGRS mapper,0,0,No PQS found in G4 Hunter
C21orF96,gastric cancer,"Microarray, qPCR etc.",up-regulated,26567621.0,,1,NR_026812.1,10,9,1,0,VALIDATED,"4 (1 - 2G, 3 - 3G)","[1.04, 0.917, 0.842 (3G), 0.88 (2G)]","
PQS 8 (3G) of QGRS mapper and the PQS 1 (3G) of G4 hunter have similar G tracts.

PQS 8 (3G) of QGRS mapper and the PQS 3 (3G) of G4 hunter have similar G tracts.

PQS 8 (3G) of QGRS mapper and the PQS 4 (3G) of G4 hunter have similar G tracts.

By looking at PQS 1, 3 and 4 (3G) in G4 hunter, it appears that at a time only 1 GQ can be formed as all PQS have a few common G-tracts due to overlap amongst all of these PQS. ",0,0,No PQS found in G4 Hunter
C5orf66-AS1,gastric cancer,qPCR etc.,down-regulated,32308414.0,Also known as: Epist,2,"NR_105049.1, NR_105050.1","9,9","8,8","1,1","0,0",VALIDATED,"8 (1 - 3G, 7 - C-rich);

8 (1 - 3G, 7 - C-rich)","[-0.915, -0.957, -0.935, -1.021, -1.261, -0.828, -0.982 (C-rich), 0.979 (3G)]; 

[-0.915, -0.957, -0.935, -1.021, -1.261, , -0.828, -0.982 (C-rich), 0.979 (3G)]",PQS 1 (3G) of G4 Hunter and PQS 1 (3G) of QGRS mapper is similar and the main G tract of both PQS is the same with a right frame shift in G4 hunter compared to QGRS mapper.,"1 (C-rich);

1 (C-rich)","[-1.505 (C-rich)];
 
[-1.505 (C-rich)]","No similarity to PQS (2G) from QGRS mapper
"
C5orf66-AS1,gastric cardia cancer,"qPCR, Luciferase reporter assay etc.",down-regulated,29566283.0,Also known as: Epist,2,"NR_105049.1, NR_105050.1","9,9","8,8","1,1","0,0",VALIDATED,"8 (1 - 3G, 7 - C-rich);

8 (1 - 3G, 7 - C-rich)","[-0.915, -0.957, -0.935, -1.021, -1.261, -0.828, -0.982 (C-rich), 0.979 (3G)]; 

[-0.915, -0.957, -0.935, -1.021, -1.261, , -0.828, -0.982 (C-rich), 0.979 (3G)]",PQS 1 (3G) of G4 Hunter and PQS 1 (3G) of QGRS mapper is similar and the main G tract of both PQS is the same with a right frame shift in G4 hunter compared to QGRS mapper.,"1 (C-rich);

1 (C-rich)","[-1.505 (C-rich)];
 
[-1.505 (C-rich)]","No similarity to PQS (2G) from QGRS mapper
"
CARLo-5,gastric cancer,qPCR etc.,up-regulated,28239816.0,Also Known As: CARLO5; CCAT1; onco-lncRNA-40,1,NR_108049.1,9,9,0,0,REVIEWED,2 (C-rich),"[-0.835, -0.914 (C-rich)]","No similarity to PQS (2G) from QGRS mapper
",0,0,No PQS found in G4 Hunter
CASC11,gastric cancer,"qPCR, Western blot, Luciferase reporter assay, other",up-regulated,30200804.0,Also Known As: MYMLR; CARLO7; CARLo-7; LINC00990; TCONS_00014535,2,"NR_117101.1, NR_117102.1","3,3","0,0","0,0","0,0",VALIDATED,"1 (C-rich);

0",[-0.724 (C-rich)],No similarity to PQS (2G) from QGRS mapper,0,0,No PQS found in G4 Hunter
CASC15,gastric cancer,"qPCR, Western blot, Luciferase reporter assay, in vitro knockdown",up-regulated,29956772.0,Also Known As: CACS15 [mentioned in title of paper (PubMed-31665008) refereed in NR_015410.2]; CASC15; CANT; LINC00340; lnc-SOX4-1,1 (CASC15),CASC15 (NR_015410.2),18 (CASC15),18 (CASC15),0 (CASC15),0 (CASC15),REVIEWED (CASC15),0,0,No PQS found in G4 Hunter,0,0,No PQS found in G4 Hunter
CASC15,gastric cancer,"qPCR, Microarray",up-regulated,29272000.0,Also Known As: CACS15 [mentioned in title of paper (PubMed-31665008) refereed in NR_015410.2]; CASC15; CANT; LINC00340; lnc-SOX4-1,1 (CASC15),CASC15 (NR_015410.2),18 (CASC15),18 (CASC15),0 (CASC15),0 (CASC15),REVIEWED (CASC15),0,0,No PQS found in G4 Hunter,0,0,No PQS found in G4 Hunter
CASC15,gastric cancer,"RNA-seq, RT-PCR, Western blot, Luciferase reporter assay, in vitro knockdown, RIP",up-regulated,29489064.0,Also Known As: CACS15 [mentioned in title of paper (PubMed-31665008) refereed in NR_015410.2]; CASC15; CANT; LINC00340; lnc-SOX4-1,1 (CASC15),CASC15 (NR_015410.2),18 (CASC15),18 (CASC15),0 (CASC15),0 (CASC15),REVIEWED (CASC15),0,0,No PQS found in G4 Hunter,0,0,No PQS found in G4 Hunter
CASC19,gastric cancer,"qPCR, other",up-regulated,31422382.0,Also Known As: CARLO6; CARLo-6; LINC01245,1,NR_120364.1,2,2,0,0,VALIDATED,0,0,No PQS found in G4 Hunter,0,0,No PQS found in G4 Hunter
CASC2,gastric cancer,"qPCR, Luciferase reporter assay, other",down-regulated,30372881.0,Also Known As: C10orf5,3,"NR_026939.1, NR_026940.1, NR_026941.1","17, 17, 9","15, 15, 7","2,2,2","0, 0, 0",VALIDATED,"7 (3 - 2G, 4 - 3G);

7 (3 - 2G, 4 - 3G);

6 (2 - 2G, 4 -3G)","[1.043, 0.746, 0.956, 0.956 (3G), 0.933, 0.891 0.707 (2G)];

[1.043, 0.746, 0.956, 0.956 (3G), 0.933, 0.891 0.707 (2G)] ;

[1.043, 0.746, 0.956, 0.956 (3G), 0.933, 0.891 (2G)]","PQS 1 (3G) of QGRS mapper and PQS 2 (3G) of G4 hunter have the same G tracts.

Similarly, PQS 2 (3G) of QGRS mapper and PQS 3 (3G) of G4 hunter have the same G tracts.","0;

0;

0","0;

0;

0",No PQS found in G4 Hunter
CASC2,gastric cancer,"qPCR, Western blot, Luciferase reporter assay, in vitro knockdown",down-regulated,31301415.0,Also Known As: C10orf5,3,"NR_026939.1, NR_026940.1, NR_026941.1","17, 17, 9","15, 15, 7","2,2,2","0, 0, 0",VALIDATED,"7 (3 - 2G, 4 - 3G);

7 (3 - 2G, 4 - 3G);

6 (2 - 2G, 4 -3G)","[1.043, 0.746, 0.956, 0.956 (3G), 0.933, 0.891 0.707 (2G)];

[1.043, 0.746, 0.956, 0.956 (3G), 0.933, 0.891 0.707 (2G)] ;

[1.043, 0.746, 0.956, 0.956 (3G), 0.933, 0.891 (2G)]","PQS 1 (3G) of QGRS mapper and PQS 2 (3G) of G4 hunter have the same G tracts.

Similarly, PQS 2 (3G) of QGRS mapper and PQS 3 (3G) of G4 hunter have the same G tracts.","0;

0;

0","0;

0;

0",No PQS found in G4 Hunter
CASC2,gastric cancer,qPCR etc.,down-regulated,28849111.0,Also Known As: C10orf5,3,"NR_026939.1, NR_026940.1, NR_026941.1","17, 17, 9","15, 15, 7","2,2,2","0, 0, 0",VALIDATED,"7 (3 - 2G, 4 - 3G);

7 (3 - 2G, 4 - 3G);

6 (2 - 2G, 4 -3G)","[1.043, 0.746, 0.956, 0.956 (3G), 0.933, 0.891 0.707 (2G)];

[1.043, 0.746, 0.956, 0.956 (3G), 0.933, 0.891 0.707 (2G)] ;

[1.043, 0.746, 0.956, 0.956 (3G), 0.933, 0.891 (2G)]","PQS 1 (3G) of QGRS mapper and PQS 2 (3G) of G4 hunter have the same G tracts.

Similarly, PQS 2 (3G) of QGRS mapper and PQS 3 (3G) of G4 hunter have the same G tracts.","0;

0;

0","0;

0;

0",No PQS found in G4 Hunter
CASC2,gastric cancer,"qPCR, Cell transfection, Western blot etc.",up-regulated,27648142.0,Also Known As: C10orf5,3,"NR_026939.1, NR_026940.1, NR_026941.1","17, 17, 9","15, 15, 7","2,2,2","0, 0, 0",VALIDATED,"7 (3 - 2G, 4 - 3G);

7 (3 - 2G, 4 - 3G);

6 (2 - 2G, 4 -3G)","[1.043, 0.746, 0.956, 0.956 (3G), 0.933, 0.891 0.707 (2G)];

[1.043, 0.746, 0.956, 0.956 (3G), 0.933, 0.891 0.707 (2G)] ;

[1.043, 0.746, 0.956, 0.956 (3G), 0.933, 0.891 (2G)]","PQS 1 (3G) of QGRS mapper and PQS 2 (3G) of G4 hunter have the same G tracts.

Similarly, PQS 2 (3G) of QGRS mapper and PQS 3 (3G) of G4 hunter have the same G tracts.","0;

0;

0","0;

0;

0",No PQS found in G4 Hunter
CASC9,gastric cancer,"qPCR, Western blot, RIP",up-regulated,31642035.0,Also Known As: ESSCAL1; ESCCAL-1; LINC00981; linc-JPH1,3,"NR_103848.1, NR_103850.2, NR_103849.2","5,4,4","5,4,4","0,0,0","0, 0, 0",VALIDATED,"0;

0;

1 (C-rich)",[-0.857 (C-rich)],No similarity to PQS (2G) from QGRS mapper. ,"0;

0;

0","0;

0;

0",No PQS found in G4 Hunter
CASC9,gastric cancer,"qPCR, Cell transfection, Western blot, Cell proliferation assay etc.",up-regulated,28146436.0,Also Known As: ESSCAL1; ESCCAL-1; LINC00981; linc-JPH1,3,"NR_103848.1, NR_103850.2, NR_103849.2","5,4,4","5,4,4","0,0,0","0, 0, 0",VALIDATED,"0;

0;

1 (C-rich)",[-0.857 (C-rich)],No similarity to PQS (2G) from QGRS mapper. ,"0;

0;

0","0;

0;

0",No PQS found in G4 Hunter
CBR3-AS1,gastric cancer,qPCR etc.,up-regulated,26722487.0,Also Known As: PlncRNA1; PlncRNA-1,3,"NR_038892.1, NR_038893.1, 
NR_038894.1","10,9,6","10,9,6","0,0,0","0,0,0",VALIDATED,"1 (C-rich);

1 (C-rich);

1 (C-rich)","[-0.882 (C-rich)];

[-0.882 (C-rich)];

[-0.936 (C-rich)]","No similarity to PQS (2G) from QGRS mapper. 
",0,0,No PQS found in G4 Hunter
CCAT1,gastric cancer,"qPCR, Western blot, in vitro knockdown",up-regulated,29940756.0,"Also Known As: CARLO5; CARLo-5; onco-lncRNA-40

Some (older-not checked for PQS) colon cancer associated transcript 1 (CCAT1) RNA ""other"" ncRNA (RNA, complete sequence - HM358356.1) was also there in result.",1,NR_108049.1,9,9,0,0,REVIEWED,2 (C-rich),"[-0.835, -0.914 (C-rich)]",No similarity to PQS (2G) from QGRS mapper. ,0,0,No PQS found in G4 Hunter
CCAT1,gastric cancer,"qPCR, Western blot, Luciferase reporter assay, in vitro knockdown, etc.",up-regulated,31478245.0,"Also Known As: CARLO5; CARLo-5; onco-lncRNA-40

Some (older-not checked for PQS) colon cancer associated transcript 1 (CCAT1) RNA ""other"" ncRNA (RNA, complete sequence - HM358356.1) was also there in result.",1,NR_108049.1,9,9,0,0,REVIEWED,2 (C-rich),"[-0.835, -0.914 (C-rich)]",No similarity to PQS (2G) from QGRS mapper. ,0,0,No PQS found in G4 Hunter
CCAT1,gastric cancer,"qPCR, Western blot, in vitro knockdown etc.",up-regulated,25674211.0,"Also Known As: CARLO5; CARLo-5; onco-lncRNA-40

Some (older-not checked for PQS) colon cancer associated transcript 1 (CCAT1) RNA ""other"" ncRNA (RNA, complete sequence - HM358356.1) was also there in result.",1,NR_108049.1,9,9,0,0,REVIEWED,2 (C-rich),"[-0.835, -0.914 (C-rich)]",No similarity to PQS (2G) from QGRS mapper. ,0,0,No PQS found in G4 Hunter
CCAT1,gastric cancer,qPCR etc.,up-regulated,25561974.0,"Also Known As: CARLO5; CARLo-5; onco-lncRNA-40

Some (older-not checked for PQS) colon cancer associated transcript 1 (CCAT1) RNA ""other"" ncRNA (RNA, complete sequence - HM358356.1) was also there in result.",1,NR_108049.1,9,9,0,0,REVIEWED,2 (C-rich),"[-0.835, -0.914 (C-rich)]",No similarity to PQS (2G) from QGRS mapper. ,0,0,No PQS found in G4 Hunter
CCAT1,gastric cancer,"qPCR, Luciferase reporter assay, Western blot",up-regulated,29231252.0,"Also Known As: CARLO5; CARLo-5; onco-lncRNA-40

Some (older-not checked for PQS) colon cancer associated transcript 1 (CCAT1) RNA ""other"" ncRNA (RNA, complete sequence - HM358356.1) was also there in result.",1,NR_108049.1,9,9,0,0,REVIEWED,2 (C-rich),"[-0.835, -0.914 (C-rich)]",No similarity to PQS (2G) from QGRS mapper. ,0,0,No PQS found in G4 Hunter
CCAT1,gastric cancer,qPCR,down-regulated,28724210.0,"Also Known As: CARLO5; CARLo-5; onco-lncRNA-40

Some (older-not checked for PQS) colon cancer associated transcript 1 (CCAT1) RNA ""other"" ncRNA (RNA, complete sequence - HM358356.1) was also there in result.",1,NR_108049.1,9,9,0,0,REVIEWED,2 (C-rich),"[-0.835, -0.914 (C-rich)]",No similarity to PQS (2G) from QGRS mapper. ,0,0,No PQS found in G4 Hunter
CCAT1,gastric cancer,"qPCR, RNAi, Western blot, RIP, Luciferase reporter assay etc.",up-regulated,23143645.0,"Also Known As: CARLO5; CARLo-5; onco-lncRNA-40

Some (older-not checked for PQS) colon cancer associated transcript 1 (CCAT1) RNA ""other"" ncRNA (RNA, complete sequence - HM358356.1) was also there in result.",1,NR_108049.1,9,9,0,0,REVIEWED,2 (C-rich),"[-0.835, -0.914 (C-rich)]",No similarity to PQS (2G) from QGRS mapper. ,0,0,No PQS found in G4 Hunter
CCAT1,gastric cancer,"qPCR, Western blot, etc.",up-regulated,29940756.0,"Also Known As: CARLO5; CARLo-5; onco-lncRNA-40

Some (older-not checked for PQS) colon cancer associated transcript 1 (CCAT1) RNA ""other"" ncRNA (RNA, complete sequence - HM358356.1) was also there in result.",1,NR_108049.1,9,9,0,0,REVIEWED,2 (C-rich),"[-0.835, -0.914 (C-rich)]",No similarity to PQS (2G) from QGRS mapper. ,0,0,No PQS found in G4 Hunter
CCAT2,gastric cancer,"qRT-PCR, Western blot",up-regulated,32021279.0,"Also Known As: NCCP1; LINC00873

Some (older-not checked for PQS) CCAT2 short and long variants ncRNA; ""other"" ncRNA (complete sequence - GQ911591.1 and GQ911592.1 respectively) were also there in result.",1,NR_109834.1,6,6,0,0,REVIEWED,0,0,No PQS found in G4 Hunter,0,0,No PQS found in G4 Hunter
CCAT2,gastric cancer,"qPCR, Western blot etc.",up-regulated,29435046.0,"Also Known As: NCCP1; LINC00873

Some (older-not checked for PQS) CCAT2 short and long variants ncRNA; ""other"" ncRNA (complete sequence - GQ911591.1 and GQ911592.1 respectively) were also there in result.",1,NR_109834.1,6,6,0,0,REVIEWED,0,0,No PQS found in G4 Hunter,0,0,No PQS found in G4 Hunter
CCAT2,gastric cancer,"qPCR, RNAi, Cell proliferation assay etc.",up-regulated,28248065.0,"Also Known As: NCCP1; LINC00873

Some (older-not checked for PQS) CCAT2 short and long variants ncRNA; ""other"" ncRNA (complete sequence - GQ911591.1 and GQ911592.1 respectively) were also there in result.",1,NR_109834.1,6,6,0,0,REVIEWED,0,0,No PQS found in G4 Hunter,0,0,No PQS found in G4 Hunter
CCAT2,gastric cancer,"Microarray, qPCR etc.",up-regulated,28042329.0,"Also Known As: NCCP1; LINC00873

Some (older-not checked for PQS) CCAT2 short and long variants ncRNA; ""other"" ncRNA (complete sequence - GQ911591.1 and GQ911592.1 respectively) were also there in result.",1,NR_109834.1,6,6,0,0,REVIEWED,0,0,No PQS found in G4 Hunter,0,0,No PQS found in G4 Hunter
CCAT2,gastric cancer,"qPCR, RNAi, Western blot, RIP, ChIP, Cell proliferation assay etc.",up-regulated,27904778.0,"Also Known As: NCCP1; LINC00873

Some (older-not checked for PQS) CCAT2 short and long variants ncRNA; ""other"" ncRNA (complete sequence - GQ911591.1 and GQ911592.1 respectively) were also there in result.",1,NR_109834.1,6,6,0,0,REVIEWED,0,0,No PQS found in G4 Hunter,0,0,No PQS found in G4 Hunter
CCAT2,gastric cancer,"qPCR, RNAi etc.",up-regulated,25755774.0,"Also Known As: NCCP1; LINC00873

Some (older-not checked for PQS) CCAT2 short and long variants ncRNA; ""other"" ncRNA (complete sequence - GQ911591.1 and GQ911592.1 respectively) were also there in result.",1,NR_109834.1,6,6,0,0,REVIEWED,0,0,No PQS found in G4 Hunter,0,0,No PQS found in G4 Hunter
CCDC26,gastrointestinal stromal tumor,"qRT-PCR , Western blot etc.",up-regulated,31166382.0,Also Known As: RAM,4,"NR_130917.1, NR_130918.1, 
NR_130919.1, NR_130920.1","5,6,7,7","5,6,7,7","0,0,0,0","0,0,0,0",VALIDATED,"0;

1 (2G);

2 (1 - 2G, 1 - C-rich);

2 (1 - 2G, 1 - C-rich)","0;

[0.796 (2G)];

[0.796 (2G), -1 (C-rich)];

[0.796 (2G), -1 (C-rich)]","No similarity to PQS (2G) from QGRS mapper
",0,0,No PQS found in G4 Hunter
CCDC26,gastrointestinal stromal tumor,"qRT-PCR, Western blot, in vitro knockdown",differential expression,29423012.0,Also Known As: RAM,4,"NR_130917.1, NR_130918.1, 
NR_130919.1, NR_130920.1","5,6,7,7","5,6,7,7","0,0,0,0","0,0,0,0",VALIDATED,"0;

1 (2G);

2 (1 - 2G, 1 - C-rich);

2 (1 - 2G, 1 - C-rich)","0;

[0.796 (2G)];

[0.796 (2G), -1 (C-rich)];

[0.796 (2G), -1 (C-rich)]","No similarity to PQS (2G) from QGRS mapper
",0,0,No PQS found in G4 Hunter
CCHE1,gastric cancer,"qPCR, Western blot",up-regulated,29771412.0,Also Known As: CCEPR; CCHE1; lncRNA-CCHE1,1 (CCEPR),CCEPR (NR_131782.1),17 (CCEPR),17 (CCEPR),0 (CCEPR),0 (CCEPR),VALIDATED (CCEPR),"2 (1 - 2G, 1 - C-rich)","[-0.939 (C-rich), 0.894 (2G)] 
","No similarity to PQS (2G) from QGRS mapper
",0,0,No PQS found in G4 Hunter
CCHE1,gastric cancer,qPCR,up-regulated,29771412.0,Also Known As: CCEPR; CCHE1; lncRNA-CCHE1,1 (CCEPR),CCEPR (NR_131782.1),17 (CCEPR),17 (CCEPR),0 (CCEPR),0 (CCEPR),VALIDATED (CCEPR),"2 (1 - 2G, 1 - C-rich)","[-0.939 (C-rich), 0.894 (2G)] 
","No similarity to PQS (2G) from QGRS mapper
",0,0,No PQS found in G4 Hunter
CEBPA-AS1,gastric cancer,"RT-PCR, Western blot",up-regulated,32110038.0,Also Known As: ADINR; CEBPA-AS1,2,"NR_026887.2, NR_027118.2, 
NR_027119.2","21,7","20,7","1,0","0,0",VALIDATED,"2 (1 - 4G, 1 - C-rich);

0","[0.798 (4G), -0.69 (C-rich)];

0","
PQS 6 (4G) of QGRS mapper and PQS 1 (4G) of G4 hunter have the same G tracts.

PQS 1 (3G) from G4 hunter has a left frame-shift as compared to PQS 6 (3G) from QGRS mapper.
","1 (C-rich);

0","[-1.4 (C-rich)];

0","No similarity to 
any PQS (2G)
from QGRS mapper"
CEBPA-AS1,gastric cancer,qPCR,up-regulated,28423525.0,Also Known As: ADINR; CEBPA-AS1,2,"NR_026887.2, NR_027118.2, 
NR_027119.2","21,7","20,7","1,0","0,0",VALIDATED,"2 (1 - 4G, 1 - C-rich);

0","[0.798 (4G), -0.69 (C-rich)];

0","
PQS 6 (4G) of QGRS mapper and PQS 1 (4G) of G4 hunter have the same G tracts.

PQS 1 (3G) from G4 hunter has a left frame-shift as compared to PQS 6 (3G) from QGRS mapper.
","1 (C-rich);

0","[-1.4 (C-rich)];

0","No similarity to 
any PQS (2G)
from QGRS mapper"
CERNA2,gastric cancer,RT-PCR,up-regulated,31949664.0,Also Known As: HOST2; lncRNA-HOST2,1,NR_134505.1,9,9,0,0,REVIEWED,0,0,No PQS found in G4 Hunter,0,0,No PQS found in G4 Hunter
CRNDE,gastric cancer,"qPCR, Western blot, RNAi, Luciferase reporter assay",up-regulated,28490034.0,"Also Known As: CRNDEP; PNAS-108; lincIRX5; 
LINC00180; NCRNA00180",5,"NR_034105.4, NR_034106.3, 
NR_110453.2, NR_110454.2, 
NR_170995.1","5, 9, 5, 9, 9","5, 7, 5, 7, 7","0, 2, 0, 2, 2","0, 0, 0, 0, 0",VALIDATED,"0;

5 (3 - 3G, 2 - C-rich);

0;

5 (3 - 3G, 2 - C-rich);

5 (3 - 3G, 2 - C-rich)","[-0.855, -0.8 (C-rich), 0.898, 0.911, 0.657 (3G)];

[-0.855, -0.8 (C-rich), 0.898, 0.911, 0.657 (3G)]; 

[-0.855, -0.8 (C-rich), 0.898, 0.911, 0.657 (3G)] ","PQS 2 (3G) of QGRS mapper and  PQS 1 (3G) of G4 hunter have the same G tracts with a left frame shift in G4 hunter.

By looking at all 3 PQS (3G) from G4 hunter, it appears that at a time only 1 PQS can be formed as all the 3 PQS have few common G-tracts due to overlap amongst them.

The above situation is same for all the variants.","0;

0;

0;

0;

0","0;

0;

0;

0;

0",No PQS found in G4 Hunter
CRNDE,gastric cancer,"qPCR, Western blot",up-regulated,29243780.0,"Also Known As: CRNDEP; PNAS-108; lincIRX5; 
LINC00180; NCRNA00180",5,"NR_034105.4, NR_034106.3, 
NR_110453.2, NR_110454.2, 
NR_170995.1","5, 9, 5, 9, 9","5, 7, 5, 7, 7","0, 2, 0, 2, 2","0, 0, 0, 0, 0",VALIDATED,"0;

5 (3 - 3G, 2 - C-rich);

0;

5 (3 - 3G, 2 - C-rich);

5 (3 - 3G, 2 - C-rich)","[-0.855, -0.8 (C-rich), 0.898, 0.911, 0.657 (3G)];

[-0.855, -0.8 (C-rich), 0.898, 0.911, 0.657 (3G)]; 

[-0.855, -0.8 (C-rich), 0.898, 0.911, 0.657 (3G)] ","PQS 2 (3G) of QGRS mapper and  PQS 1 (3G) of G4 hunter have the same G tracts with a left frame shift in G4 hunter.

By looking at all 3 PQS (3G) from G4 hunter, it appears that at a time only 1 PQS can be formed as all the 3 PQS have few common G-tracts due to overlap amongst them.

The above situation is same for all the variants.","0;

0;

0;

0;

0","0;

0;

0;

0;

0",No PQS found in G4 Hunter
